combination_id,product_name,Size,Paper Type,Lamination,Printed Side,Rounded Corners,Envelopes,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper Type_id,Lamination_id,Printed Side_id,Rounded Corners_id,Envelopes_id,Quantity_id,Printing Time_id,timestamp,notes
95,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$177.60,$177.60,0.71040,250,6,140704,171365,140709,140710,140712,140717,140726,140732,2025-09-17T13:30:57.752708,Extracted using real API endpoints
96,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$185.76,$185.76,0.37152,500,6,140704,171365,140709,140710,140712,140717,140727,140732,2025-09-17T13:30:58.176388,Extracted using real API endpoints
97,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$230.58,$230.58,0.23058,1000,6,140704,171365,140709,140710,140712,140717,140728,140732,2025-09-17T13:30:58.557426,Extracted using real API endpoints
98,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$459.03,$459.03,0.18361,2500,6,140704,171365,140709,140710,140712,140717,140729,140732,2025-09-17T13:30:58.928843,Extracted using real API endpoints
99,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$755.80,$755.80,0.15116,5000,6,140704,171365,140709,140710,140712,140717,140730,140732,2025-09-17T13:30:59.335216,Extracted using real API endpoints
100,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$1462.52,$1462.52,0.14625,10000,6,140704,171365,140709,140710,140712,140717,140731,140732,2025-09-17T13:30:59.706100,Extracted using real API endpoints
101,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,25,6 Business Days,$150.68,$150.68,6.02720,25,6,140704,171365,140709,140710,140713,140716,140722,140732,2025-09-17T13:31:00.083867,Extracted using real API endpoints
102,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,50,6 Business Days,$159.22,$159.22,3.18440,50,6,140704,171365,140709,140710,140713,140716,140723,140732,2025-09-17T13:31:00.457212,Extracted using real API endpoints
103,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,75,6 Business Days,$167.77,$167.77,2.23693,75,6,140704,171365,140709,140710,140713,140716,140724,140732,2025-09-17T13:31:00.828018,Extracted using real API endpoints
104,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,100,6 Business Days,$173.37,$173.37,1.73370,100,6,140704,171365,140709,140710,140713,140716,140725,140732,2025-09-17T13:31:01.215247,Extracted using real API endpoints
105,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,250,6 Business Days,$177.60,$177.60,0.71040,250,6,140704,171365,140709,140710,140713,140716,140726,140732,2025-09-17T13:31:01.653649,Extracted using real API endpoints
106,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,500,6 Business Days,$185.76,$185.76,0.37152,500,6,140704,171365,140709,140710,140713,140716,140727,140732,2025-09-17T13:31:02.035090,Extracted using real API endpoints
107,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"1,000",6 Business Days,$230.58,$230.58,0.23058,1000,6,140704,171365,140709,140710,140713,140716,140728,140732,2025-09-17T13:31:02.431034,Extracted using real API endpoints
108,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"2,500",6 Business Days,$459.03,$459.03,0.18361,2500,6,140704,171365,140709,140710,140713,140716,140729,140732,2025-09-17T13:31:02.801743,Extracted using real API endpoints
109,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"5,000",6 Business Days,$755.80,$755.80,0.15116,5000,6,140704,171365,140709,140710,140713,140716,140730,140732,2025-09-17T13:31:03.172097,Extracted using real API endpoints
110,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"10,000",6 Business Days,$1462.52,$1462.52,0.14625,10000,6,140704,171365,140709,140710,140713,140716,140731,140732,2025-09-17T13:31:03.543829,Extracted using real API endpoints
111,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$150.68,$150.68,6.02720,25,6,140704,171365,140709,140710,140713,140717,140722,140732,2025-09-17T13:31:03.914073,Extracted using real API endpoints
112,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$159.22,$159.22,3.18440,50,6,140704,171365,140709,140710,140713,140717,140723,140732,2025-09-17T13:31:04.294009,Extracted using real API endpoints
113,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$167.77,$167.77,2.23693,75,6,140704,171365,140709,140710,140713,140717,140724,140732,2025-09-17T13:31:04.664035,Extracted using real API endpoints
114,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$173.37,$173.37,1.73370,100,6,140704,171365,140709,140710,140713,140717,140725,140732,2025-09-17T13:31:05.041473,Extracted using real API endpoints
115,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$177.60,$177.60,0.71040,250,6,140704,171365,140709,140710,140713,140717,140726,140732,2025-09-17T13:31:05.415212,Extracted using real API endpoints
116,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$185.76,$185.76,0.37152,500,6,140704,171365,140709,140710,140713,140717,140727,140732,2025-09-17T13:31:05.786350,Extracted using real API endpoints
117,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$230.58,$230.58,0.23058,1000,6,140704,171365,140709,140710,140713,140717,140728,140732,2025-09-17T13:31:06.156176,Extracted using real API endpoints
118,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$459.03,$459.03,0.18361,2500,6,140704,171365,140709,140710,140713,140717,140729,140732,2025-09-17T13:31:06.545003,Extracted using real API endpoints
119,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$755.80,$755.80,0.15116,5000,6,140704,171365,140709,140710,140713,140717,140730,140732,2025-09-17T13:31:06.919224,Extracted using real API endpoints
120,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$1462.52,$1462.52,0.14625,10000,6,140704,171365,140709,140710,140713,140717,140731,140732,2025-09-17T13:31:07.291269,Extracted using real API endpoints
121,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,25,6 Business Days,$155.85,$155.85,6.23400,25,6,140704,171365,140709,140711,140712,140716,140722,140732,2025-09-17T13:31:07.677193,Extracted using real API endpoints
122,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,50,6 Business Days,$164.41,$164.41,3.28820,50,6,140704,171365,140709,140711,140712,140716,140723,140732,2025-09-17T13:31:08.064991,Extracted using real API endpoints
123,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,75,6 Business Days,$172.95,$172.95,2.30600,75,6,140704,171365,140709,140711,140712,140716,140724,140732,2025-09-17T13:31:08.449397,Extracted using real API endpoints
124,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,100,6 Business Days,$177.26,$177.26,1.77260,100,6,140704,171365,140709,140711,140712,140716,140725,140732,2025-09-17T13:31:08.833551,Extracted using real API endpoints
125,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,250,6 Business Days,$181.49,$181.49,0.72596,250,6,140704,171365,140709,140711,140712,140716,140726,140732,2025-09-17T13:31:09.215379,Extracted using real API endpoints
126,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,500,6 Business Days,$185.76,$185.76,0.37152,500,6,140704,171365,140709,140711,140712,140716,140727,140732,2025-09-17T13:31:09.599270,Extracted using real API endpoints
127,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,"1,000",6 Business Days,$230.58,$230.58,0.23058,1000,6,140704,171365,140709,140711,140712,140716,140728,140732,2025-09-17T13:31:09.977953,Extracted using real API endpoints
128,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,"2,500",6 Business Days,$459.03,$459.03,0.18361,2500,6,140704,171365,140709,140711,140712,140716,140729,140732,2025-09-17T13:31:10.352362,Extracted using real API endpoints
129,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,"5,000",6 Business Days,$755.80,$755.80,0.15116,5000,6,140704,171365,140709,140711,140712,140716,140730,140732,2025-09-17T13:31:10.732347,Extracted using real API endpoints
130,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,None,"10,000",6 Business Days,$1462.52,$1462.52,0.14625,10000,6,140704,171365,140709,140711,140712,140716,140731,140732,2025-09-17T13:31:11.099384,Extracted using real API endpoints
131,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$155.85,$155.85,6.23400,25,6,140704,171365,140709,140711,140712,140717,140722,140732,2025-09-17T13:31:11.474006,Extracted using real API endpoints
132,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$164.41,$164.41,3.28820,50,6,140704,171365,140709,140711,140712,140717,140723,140732,2025-09-17T13:31:12.144983,Extracted using real API endpoints
133,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$172.95,$172.95,2.30600,75,6,140704,171365,140709,140711,140712,140717,140724,140732,2025-09-17T13:31:12.532599,Extracted using real API endpoints
134,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$177.26,$177.26,1.77260,100,6,140704,171365,140709,140711,140712,140717,140725,140732,2025-09-17T13:31:12.912190,Extracted using real API endpoints
135,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$181.49,$181.49,0.72596,250,6,140704,171365,140709,140711,140712,140717,140726,140732,2025-09-17T13:31:13.285137,Extracted using real API endpoints
136,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$185.76,$185.76,0.37152,500,6,140704,171365,140709,140711,140712,140717,140727,140732,2025-09-17T13:31:13.653512,Extracted using real API endpoints
137,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$230.58,$230.58,0.23058,1000,6,140704,171365,140709,140711,140712,140717,140728,140732,2025-09-17T13:31:14.023605,Extracted using real API endpoints
138,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$459.03,$459.03,0.18361,2500,6,140704,171365,140709,140711,140712,140717,140729,140732,2025-09-17T13:31:14.403691,Extracted using real API endpoints
139,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$755.80,$755.80,0.15116,5000,6,140704,171365,140709,140711,140712,140717,140730,140732,2025-09-17T13:31:14.780826,Extracted using real API endpoints
140,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$1462.52,$1462.52,0.14625,10000,6,140704,171365,140709,140711,140712,140717,140731,140732,2025-09-17T13:31:15.623861,Extracted using real API endpoints
141,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,25,6 Business Days,$155.85,$155.85,6.23400,25,6,140704,171365,140709,140711,140713,140716,140722,140732,2025-09-17T13:31:16.013520,Extracted using real API endpoints
142,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,50,6 Business Days,$164.41,$164.41,3.28820,50,6,140704,171365,140709,140711,140713,140716,140723,140732,2025-09-17T13:31:16.402309,Extracted using real API endpoints
143,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,75,6 Business Days,$172.95,$172.95,2.30600,75,6,140704,171365,140709,140711,140713,140716,140724,140732,2025-09-17T13:31:16.781348,Extracted using real API endpoints
144,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,100,6 Business Days,$177.26,$177.26,1.77260,100,6,140704,171365,140709,140711,140713,140716,140725,140732,2025-09-17T13:31:17.167186,Extracted using real API endpoints
145,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,250,6 Business Days,$181.49,$181.49,0.72596,250,6,140704,171365,140709,140711,140713,140716,140726,140732,2025-09-17T13:31:17.540892,Extracted using real API endpoints
146,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,500,6 Business Days,$185.76,$185.76,0.37152,500,6,140704,171365,140709,140711,140713,140716,140727,140732,2025-09-17T13:31:17.913747,Extracted using real API endpoints
147,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"1,000",6 Business Days,$230.58,$230.58,0.23058,1000,6,140704,171365,140709,140711,140713,140716,140728,140732,2025-09-17T13:31:18.293811,Extracted using real API endpoints
148,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"2,500",6 Business Days,$459.03,$459.03,0.18361,2500,6,140704,171365,140709,140711,140713,140716,140729,140732,2025-09-17T13:31:18.692084,Extracted using real API endpoints
149,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"5,000",6 Business Days,$755.80,$755.80,0.15116,5000,6,140704,171365,140709,140711,140713,140716,140730,140732,2025-09-17T13:31:19.062350,Extracted using real API endpoints
150,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"10,000",6 Business Days,$1462.52,$1462.52,0.14625,10000,6,140704,171365,140709,140711,140713,140716,140731,140732,2025-09-17T13:31:19.437170,Extracted using real API endpoints
151,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$155.85,$155.85,6.23400,25,6,140704,171365,140709,140711,140713,140717,140722,140732,2025-09-17T13:31:19.806228,Extracted using real API endpoints
152,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$164.41,$164.41,3.28820,50,6,140704,171365,140709,140711,140713,140717,140723,140732,2025-09-17T13:31:20.181483,Extracted using real API endpoints
153,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$172.95,$172.95,2.30600,75,6,140704,171365,140709,140711,140713,140717,140724,140732,2025-09-17T13:31:20.567890,Extracted using real API endpoints
154,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$177.26,$177.26,1.77260,100,6,140704,171365,140709,140711,140713,140717,140725,140732,2025-09-17T13:31:20.945257,Extracted using real API endpoints
155,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$181.49,$181.49,0.72596,250,6,140704,171365,140709,140711,140713,140717,140726,140732,2025-09-17T13:31:21.308729,Extracted using real API endpoints
156,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$185.76,$185.76,0.37152,500,6,140704,171365,140709,140711,140713,140717,140727,140732,2025-09-17T13:31:21.689101,Extracted using real API endpoints
157,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$230.58,$230.58,0.23058,1000,6,140704,171365,140709,140711,140713,140717,140728,140732,2025-09-17T13:31:22.077902,Extracted using real API endpoints
158,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$459.03,$459.03,0.18361,2500,6,140704,171365,140709,140711,140713,140717,140729,140732,2025-09-17T13:31:22.444814,Extracted using real API endpoints
159,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$755.80,$755.80,0.15116,5000,6,140704,171365,140709,140711,140713,140717,140730,140732,2025-09-17T13:31:22.823685,Extracted using real API endpoints
160,Silk Flat Greeting Cards,"4.25"" x 6""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$1462.52,$1462.52,0.14625,10000,6,140704,171365,140709,140711,140713,140717,140731,140732,2025-09-17T13:31:23.504838,Extracted using real API endpoints
161,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,25,6 Business Days,$227.09,$227.09,9.08360,25,6,140705,171365,140709,140710,140712,140716,140722,140732,2025-09-17T13:31:23.883637,Extracted using real API endpoints
162,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,50,6 Business Days,$237.77,$237.77,4.75540,50,6,140705,171365,140709,140710,140712,140716,140723,140732,2025-09-17T13:31:24.264927,Extracted using real API endpoints
163,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,75,6 Business Days,$248.44,$248.44,3.31253,75,6,140705,171365,140709,140710,140712,140716,140724,140732,2025-09-17T13:31:24.641984,Extracted using real API endpoints
164,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,100,6 Business Days,$258.27,$258.27,2.58270,100,6,140705,171365,140709,140710,140712,140716,140725,140732,2025-09-17T13:31:25.009494,Extracted using real API endpoints
165,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,250,6 Business Days,$260.42,$260.42,1.04168,250,6,140705,171365,140709,140710,140712,140716,140726,140732,2025-09-17T13:31:25.395087,Extracted using real API endpoints
166,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140710,140712,140716,140727,140732,2025-09-17T13:31:25.792206,Extracted using real API endpoints
167,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,"1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140710,140712,140716,140728,140732,2025-09-17T13:31:26.168818,Extracted using real API endpoints
168,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,"2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140710,140712,140716,140729,140732,2025-09-17T13:31:26.549093,Extracted using real API endpoints
169,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,"5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140710,140712,140716,140730,140732,2025-09-17T13:31:26.930402,Extracted using real API endpoints
170,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,None,"10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140710,140712,140716,140731,140732,2025-09-17T13:31:27.309037,Extracted using real API endpoints
171,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$227.09,$227.09,9.08360,25,6,140705,171365,140709,140710,140712,140717,140722,140732,2025-09-17T13:31:27.702061,Extracted using real API endpoints
172,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$237.77,$237.77,4.75540,50,6,140705,171365,140709,140710,140712,140717,140723,140732,2025-09-17T13:31:28.074795,Extracted using real API endpoints
173,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$248.44,$248.44,3.31253,75,6,140705,171365,140709,140710,140712,140717,140724,140732,2025-09-17T13:31:28.456335,Extracted using real API endpoints
174,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$258.27,$258.27,2.58270,100,6,140705,171365,140709,140710,140712,140717,140725,140732,2025-09-17T13:31:28.837045,Extracted using real API endpoints
175,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$260.42,$260.42,1.04168,250,6,140705,171365,140709,140710,140712,140717,140726,140732,2025-09-17T13:31:29.210126,Extracted using real API endpoints
176,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140710,140712,140717,140727,140732,2025-09-17T13:31:29.594845,Extracted using real API endpoints
177,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140710,140712,140717,140728,140732,2025-09-17T13:31:29.967063,Extracted using real API endpoints
178,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140710,140712,140717,140729,140732,2025-09-17T13:31:30.347028,Extracted using real API endpoints
179,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140710,140712,140717,140730,140732,2025-09-17T13:31:30.716343,Extracted using real API endpoints
180,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140710,140712,140717,140731,140732,2025-09-17T13:31:31.100012,Extracted using real API endpoints
181,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,25,6 Business Days,$227.09,$227.09,9.08360,25,6,140705,171365,140709,140710,140713,140716,140722,140732,2025-09-17T13:31:31.468410,Extracted using real API endpoints
182,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,50,6 Business Days,$237.77,$237.77,4.75540,50,6,140705,171365,140709,140710,140713,140716,140723,140732,2025-09-17T13:31:31.845131,Extracted using real API endpoints
183,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,75,6 Business Days,$248.44,$248.44,3.31253,75,6,140705,171365,140709,140710,140713,140716,140724,140732,2025-09-17T13:31:32.215090,Extracted using real API endpoints
184,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,100,6 Business Days,$258.27,$258.27,2.58270,100,6,140705,171365,140709,140710,140713,140716,140725,140732,2025-09-17T13:31:32.590794,Extracted using real API endpoints
185,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,250,6 Business Days,$260.42,$260.42,1.04168,250,6,140705,171365,140709,140710,140713,140716,140726,140732,2025-09-17T13:31:32.952756,Extracted using real API endpoints
186,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140710,140713,140716,140727,140732,2025-09-17T13:31:33.319039,Extracted using real API endpoints
187,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140710,140713,140716,140728,140732,2025-09-17T13:31:33.699817,Extracted using real API endpoints
188,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140710,140713,140716,140729,140732,2025-09-17T13:31:34.063362,Extracted using real API endpoints
