combination_id,product_name,Size,Paper,Printed Side,Die-Cutting,Scoring,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper_id,Printed Side_id,Die-Cutting_id,Scoring_id,Quantity_id,Printing Time_id,timestamp,notes
362,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"2,000",4 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176774,176777,176778,176779,176789,176800,2025-09-04T14:01:16.067981,Extracted using real API endpoints
363,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"2,500",6 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176774,176777,176778,176779,176790,176799,2025-09-04T14:01:16.478430,Extracted using real API endpoints
364,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"2,500",4 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176774,176777,176778,176779,176790,176800,2025-09-04T14:01:16.900309,Extracted using real API endpoints
365,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"3,000",6 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176774,176777,176778,176779,176791,176799,2025-09-04T14:01:17.306959,Extracted using real API endpoints
366,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"3,000",4 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176774,176777,176778,176779,176791,176800,2025-09-04T14:01:17.714551,Extracted using real API endpoints
367,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"4,000",6 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176774,176777,176778,176779,176792,176799,2025-09-04T14:01:18.132925,Extracted using real API endpoints
368,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"4,000",4 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176774,176777,176778,176779,176792,176800,2025-09-04T14:01:18.536528,Extracted using real API endpoints
369,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"5,000",6 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176774,176777,176778,176779,176793,176799,2025-09-04T14:01:19.294965,Extracted using real API endpoints
370,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"5,000",4 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176774,176777,176778,176779,176793,176800,2025-09-04T14:01:19.703155,Extracted using real API endpoints
371,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"6,000",6 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176774,176777,176778,176779,176794,176799,2025-09-04T14:01:20.118914,Extracted using real API endpoints
372,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"6,000",4 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176774,176777,176778,176779,176794,176800,2025-09-04T14:01:20.537982,Extracted using real API endpoints
373,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"7,000",6 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176774,176777,176778,176779,176795,176799,2025-09-04T14:01:20.995252,Extracted using real API endpoints
374,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"7,000",4 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176774,176777,176778,176779,176795,176800,2025-09-04T14:01:21.433129,Extracted using real API endpoints
375,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"8,000",6 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176774,176777,176778,176779,176796,176799,2025-09-04T14:01:21.849687,Extracted using real API endpoints
376,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"8,000",4 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176774,176777,176778,176779,176796,176800,2025-09-04T14:01:22.258521,Extracted using real API endpoints
377,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"9,000",6 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176774,176777,176778,176779,176797,176799,2025-09-04T14:01:22.673823,Extracted using real API endpoints
378,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"9,000",4 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176774,176777,176778,176779,176797,176800,2025-09-04T14:01:23.133026,Extracted using real API endpoints
379,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"10,000",6 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176774,176777,176778,176779,176798,176799,2025-09-04T14:01:23.679205,Extracted using real API endpoints
380,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"10,000",4 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176774,176777,176778,176779,176798,176800,2025-09-04T14:01:24.132088,Extracted using real API endpoints
381,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,25,6 Business Days,$40.26,$40.26,1.61040,25,0,176770,176775,176776,176778,176779,176780,176799,2025-09-04T14:01:24.534832,Extracted using real API endpoints
382,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,25,4 Business Days,$40.26,$40.26,1.61040,25,0,176770,176775,176776,176778,176779,176780,176800,2025-09-04T14:01:24.944247,Extracted using real API endpoints
383,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,50,6 Business Days,$44.62,$44.62,0.89240,50,0,176770,176775,176776,176778,176779,176781,176799,2025-09-04T14:01:25.378734,Extracted using real API endpoints
384,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,50,4 Business Days,$44.62,$44.62,0.89240,50,0,176770,176775,176776,176778,176779,176781,176800,2025-09-04T14:01:25.798907,Extracted using real API endpoints
385,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,75,6 Business Days,$47.30,$47.30,0.63067,75,0,176770,176775,176776,176778,176779,176782,176799,2025-09-04T14:01:26.270532,Extracted using real API endpoints
386,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,75,4 Business Days,$47.30,$47.30,0.63067,75,0,176770,176775,176776,176778,176779,176782,176800,2025-09-04T14:01:26.684587,Extracted using real API endpoints
387,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,100,6 Business Days,$53.33,$53.33,0.53330,100,0,176770,176775,176776,176778,176779,176783,176799,2025-09-04T14:01:27.110942,Extracted using real API endpoints
388,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,100,4 Business Days,$53.33,$53.33,0.53330,100,0,176770,176775,176776,176778,176779,176783,176800,2025-09-04T14:01:27.510296,Extracted using real API endpoints
389,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,150,6 Business Days,$72.13,$72.13,0.48087,150,0,176770,176775,176776,176778,176779,176784,176799,2025-09-04T14:01:27.923080,Extracted using real API endpoints
390,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,150,4 Business Days,$72.13,$72.13,0.48087,150,0,176770,176775,176776,176778,176779,176784,176800,2025-09-04T14:01:28.339714,Extracted using real API endpoints
391,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,200,6 Business Days,$90.92,$90.92,0.45460,200,0,176770,176775,176776,176778,176779,176785,176799,2025-09-04T14:01:28.773030,Extracted using real API endpoints
392,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,200,4 Business Days,$90.92,$90.92,0.45460,200,0,176770,176775,176776,176778,176779,176785,176800,2025-09-04T14:01:29.228773,Extracted using real API endpoints
393,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,250,6 Business Days,$109.73,$109.73,0.43892,250,0,176770,176775,176776,176778,176779,176786,176799,2025-09-04T14:01:29.633885,Extracted using real API endpoints
394,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,250,4 Business Days,$109.73,$109.73,0.43892,250,0,176770,176775,176776,176778,176779,176786,176800,2025-09-04T14:01:30.048715,Extracted using real API endpoints
395,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,500,6 Business Days,$117.89,$117.89,0.23578,500,0,176770,176775,176776,176778,176779,176787,176799,2025-09-04T14:01:30.510817,Extracted using real API endpoints
396,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,500,4 Business Days,$117.89,$117.89,0.23578,500,0,176770,176775,176776,176778,176779,176787,176800,2025-09-04T14:01:30.915419,Extracted using real API endpoints
397,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"1,000",6 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176775,176776,176778,176779,176788,176799,2025-09-04T14:01:31.321173,Extracted using real API endpoints
398,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"1,000",4 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176775,176776,176778,176779,176788,176800,2025-09-04T14:01:31.732971,Extracted using real API endpoints
399,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"2,000",6 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176775,176776,176778,176779,176789,176799,2025-09-04T14:01:32.196572,Extracted using real API endpoints
400,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"2,000",4 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176775,176776,176778,176779,176789,176800,2025-09-04T14:01:32.593815,Extracted using real API endpoints
401,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"2,500",6 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176775,176776,176778,176779,176790,176799,2025-09-04T14:01:32.998018,Extracted using real API endpoints
402,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"2,500",4 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176775,176776,176778,176779,176790,176800,2025-09-04T14:01:33.422560,Extracted using real API endpoints
403,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"3,000",6 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176775,176776,176778,176779,176791,176799,2025-09-04T14:01:33.820036,Extracted using real API endpoints
404,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"3,000",4 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176775,176776,176778,176779,176791,176800,2025-09-04T14:01:34.244251,Extracted using real API endpoints
405,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"4,000",6 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176775,176776,176778,176779,176792,176799,2025-09-04T14:01:34.649626,Extracted using real API endpoints
406,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"4,000",4 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176775,176776,176778,176779,176792,176800,2025-09-04T14:01:35.070242,Extracted using real API endpoints
407,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"5,000",6 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176775,176776,176778,176779,176793,176799,2025-09-04T14:01:35.522492,Extracted using real API endpoints
408,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"5,000",4 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176775,176776,176778,176779,176793,176800,2025-09-04T14:01:35.969119,Extracted using real API endpoints
409,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"6,000",6 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176775,176776,176778,176779,176794,176799,2025-09-04T14:01:36.391211,Extracted using real API endpoints
410,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"6,000",4 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176775,176776,176778,176779,176794,176800,2025-09-04T14:01:36.798873,Extracted using real API endpoints
411,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"7,000",6 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176775,176776,176778,176779,176795,176799,2025-09-04T14:01:37.267824,Extracted using real API endpoints
412,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"7,000",4 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176775,176776,176778,176779,176795,176800,2025-09-04T14:01:37.674205,Extracted using real API endpoints
413,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"8,000",6 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176775,176776,176778,176779,176796,176799,2025-09-04T14:01:38.106791,Extracted using real API endpoints
414,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"8,000",4 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176775,176776,176778,176779,176796,176800,2025-09-04T14:01:38.519158,Extracted using real API endpoints
415,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"9,000",6 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176775,176776,176778,176779,176797,176799,2025-09-04T14:01:38.938472,Extracted using real API endpoints
416,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"9,000",4 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176775,176776,176778,176779,176797,176800,2025-09-04T14:01:39.349312,Extracted using real API endpoints
417,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"10,000",6 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176775,176776,176778,176779,176798,176799,2025-09-04T14:01:39.752189,Extracted using real API endpoints
418,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front Only,Bottle Necker,With Scoring,"10,000",4 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176775,176776,176778,176779,176798,176800,2025-09-04T14:01:40.191930,Extracted using real API endpoints
419,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,25,6 Business Days,$40.26,$40.26,1.61040,25,0,176770,176775,176777,176778,176779,176780,176799,2025-09-04T14:01:40.642693,Extracted using real API endpoints
420,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,25,4 Business Days,$40.26,$40.26,1.61040,25,0,176770,176775,176777,176778,176779,176780,176800,2025-09-04T14:01:41.080227,Extracted using real API endpoints
421,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,50,6 Business Days,$44.62,$44.62,0.89240,50,0,176770,176775,176777,176778,176779,176781,176799,2025-09-04T14:01:41.484306,Extracted using real API endpoints
422,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,50,4 Business Days,$44.62,$44.62,0.89240,50,0,176770,176775,176777,176778,176779,176781,176800,2025-09-04T14:01:41.875810,Extracted using real API endpoints
423,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,75,6 Business Days,$47.30,$47.30,0.63067,75,0,176770,176775,176777,176778,176779,176782,176799,2025-09-04T14:01:42.308119,Extracted using real API endpoints
424,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,75,4 Business Days,$47.30,$47.30,0.63067,75,0,176770,176775,176777,176778,176779,176782,176800,2025-09-04T14:01:42.718129,Extracted using real API endpoints
425,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,100,6 Business Days,$53.33,$53.33,0.53330,100,0,176770,176775,176777,176778,176779,176783,176799,2025-09-04T14:01:43.137715,Extracted using real API endpoints
426,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,100,4 Business Days,$53.33,$53.33,0.53330,100,0,176770,176775,176777,176778,176779,176783,176800,2025-09-04T14:01:43.547442,Extracted using real API endpoints
427,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,150,6 Business Days,$72.13,$72.13,0.48087,150,0,176770,176775,176777,176778,176779,176784,176799,2025-09-04T14:01:43.947291,Extracted using real API endpoints
428,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,150,4 Business Days,$72.13,$72.13,0.48087,150,0,176770,176775,176777,176778,176779,176784,176800,2025-09-04T14:01:44.367648,Extracted using real API endpoints
429,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,200,6 Business Days,$90.92,$90.92,0.45460,200,0,176770,176775,176777,176778,176779,176785,176799,2025-09-04T14:01:44.780225,Extracted using real API endpoints
430,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,200,4 Business Days,$90.92,$90.92,0.45460,200,0,176770,176775,176777,176778,176779,176785,176800,2025-09-04T14:01:45.250561,Extracted using real API endpoints
431,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,250,6 Business Days,$109.73,$109.73,0.43892,250,0,176770,176775,176777,176778,176779,176786,176799,2025-09-04T14:01:45.682528,Extracted using real API endpoints
432,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,250,4 Business Days,$109.73,$109.73,0.43892,250,0,176770,176775,176777,176778,176779,176786,176800,2025-09-04T14:01:46.109985,Extracted using real API endpoints
433,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,500,6 Business Days,$117.89,$117.89,0.23578,500,0,176770,176775,176777,176778,176779,176787,176799,2025-09-04T14:01:46.526842,Extracted using real API endpoints
434,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,500,4 Business Days,$117.89,$117.89,0.23578,500,0,176770,176775,176777,176778,176779,176787,176800,2025-09-04T14:01:46.929227,Extracted using real API endpoints
435,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"1,000",6 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176775,176777,176778,176779,176788,176799,2025-09-04T14:01:47.339939,Extracted using real API endpoints
436,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"1,000",4 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176775,176777,176778,176779,176788,176800,2025-09-04T14:01:48.107865,Extracted using real API endpoints
437,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"2,000",6 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176775,176777,176778,176779,176789,176799,2025-09-04T14:01:48.566369,Extracted using real API endpoints
438,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"2,000",4 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176775,176777,176778,176779,176789,176800,2025-09-04T14:01:48.986665,Extracted using real API endpoints
439,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"2,500",6 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176775,176777,176778,176779,176790,176799,2025-09-04T14:01:49.404493,Extracted using real API endpoints
440,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"2,500",4 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176775,176777,176778,176779,176790,176800,2025-09-04T14:01:49.818477,Extracted using real API endpoints
441,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"3,000",6 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176775,176777,176778,176779,176791,176799,2025-09-04T14:01:50.249401,Extracted using real API endpoints
442,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"3,000",4 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176775,176777,176778,176779,176791,176800,2025-09-04T14:01:50.688660,Extracted using real API endpoints
443,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"4,000",6 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176775,176777,176778,176779,176792,176799,2025-09-04T14:01:51.096838,Extracted using real API endpoints
444,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"4,000",4 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176775,176777,176778,176779,176792,176800,2025-09-04T14:01:51.511945,Extracted using real API endpoints
445,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"5,000",6 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176775,176777,176778,176779,176793,176799,2025-09-04T14:01:51.903890,Extracted using real API endpoints
446,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"5,000",4 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176775,176777,176778,176779,176793,176800,2025-09-04T14:01:52.354335,Extracted using real API endpoints
447,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"6,000",6 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176775,176777,176778,176779,176794,176799,2025-09-04T14:01:52.766233,Extracted using real API endpoints
448,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"6,000",4 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176775,176777,176778,176779,176794,176800,2025-09-04T14:01:53.161394,Extracted using real API endpoints
449,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"7,000",6 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176775,176777,176778,176779,176795,176799,2025-09-04T14:01:53.580305,Extracted using real API endpoints
450,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"7,000",4 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176775,176777,176778,176779,176795,176800,2025-09-04T14:01:54.006158,Extracted using real API endpoints
451,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"8,000",6 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176775,176777,176778,176779,176796,176799,2025-09-04T14:01:54.413257,Extracted using real API endpoints
452,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"8,000",4 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176775,176777,176778,176779,176796,176800,2025-09-04T14:01:54.820889,Extracted using real API endpoints
453,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"9,000",6 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176775,176777,176778,176779,176797,176799,2025-09-04T14:01:55.229301,Extracted using real API endpoints
454,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"9,000",4 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176775,176777,176778,176779,176797,176800,2025-09-04T14:01:55.695352,Extracted using real API endpoints
455,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"10,000",6 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176775,176777,176778,176779,176798,176799,2025-09-04T14:01:56.132715,Extracted using real API endpoints
456,Bottle Neck Hang Tags,"2.125"" x 5""",16 pt. Cardstock Matte,Front and Back,Bottle Necker,With Scoring,"10,000",4 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176775,176777,176778,176779,176798,176800,2025-09-04T14:01:56.563072,Extracted using real API endpoints
