combination_id,product_name,Size,Paper Type,Printed Side,Envelopes,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper Type_id,Printed Side_id,Envelopes_id,Quantity_id,Printing Time_id,timestamp,notes
408,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,150,2 Business Days,$70.41,$70.41,0.46940,150,0,19129,19403,15627,15706,15638,15645,2025-09-02T17:43:04.686842,Extracted using real API endpoints
409,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,175,3 Business Days,$78.96,$78.96,0.45120,175,0,19129,19403,15627,15706,15639,15644,2025-09-02T17:43:05.096684,Extracted using real API endpoints
410,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,175,2 Business Days,$78.96,$78.96,0.45120,175,0,19129,19403,15627,15706,15639,15645,2025-09-02T17:43:05.499841,Extracted using real API endpoints
411,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,200,3 Business Days,$87.51,$87.51,0.43755,200,0,19129,19403,15627,15706,15640,15644,2025-09-02T17:43:05.899725,Extracted using real API endpoints
412,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,200,2 Business Days,$87.51,$87.51,0.43755,200,0,19129,19403,15627,15706,15640,15645,2025-09-02T17:43:06.301469,Extracted using real API endpoints
413,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,250,3 Business Days,$99.74,$99.74,0.39896,250,0,19129,19403,15627,15706,15641,15644,2025-09-02T17:43:06.711496,Extracted using real API endpoints
414,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,250,2 Business Days,$99.74,$99.74,0.39896,250,0,19129,19403,15627,15706,15641,15645,2025-09-02T17:43:07.104825,Extracted using real API endpoints
415,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,500,3 Business Days,$103.22,$103.22,0.20644,500,0,19129,19403,15627,15706,15642,15644,2025-09-02T17:43:07.503634,Extracted using real API endpoints
416,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,500,2 Business Days,$103.22,$103.22,0.20644,500,0,19129,19403,15627,15706,15642,15645,2025-09-02T17:43:07.898316,Extracted using real API endpoints
417,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,"1,000",3 Business Days,$137.75,$137.75,0.13775,1000,0,19129,19403,15627,15706,15643,15644,2025-09-02T17:43:08.643917,Extracted using real API endpoints
418,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,"1,000",2 Business Days,$137.75,$137.75,0.13775,1000,0,19129,19403,15627,15706,15643,15645,2025-09-02T17:43:09.037750,Extracted using real API endpoints
419,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,25,3 Business Days,$29.07,$29.07,1.16280,25,0,19129,19403,15628,15706,15633,15644,2025-09-02T17:43:09.440149,Extracted using real API endpoints
420,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,25,2 Business Days,$29.07,$29.07,1.16280,25,0,19129,19403,15628,15706,15633,15645,2025-09-02T17:43:09.835762,Extracted using real API endpoints
421,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,50,3 Business Days,$45.40,$45.40,0.90800,50,0,19129,19403,15628,15706,15634,15644,2025-09-02T17:43:10.237914,Extracted using real API endpoints
422,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,50,2 Business Days,$45.40,$45.40,0.90800,50,0,19129,19403,15628,15706,15634,15645,2025-09-02T17:43:10.634280,Extracted using real API endpoints
423,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,75,3 Business Days,$58.15,$58.15,0.77533,75,0,19129,19403,15628,15706,15635,15644,2025-09-02T17:43:11.036599,Extracted using real API endpoints
424,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,75,2 Business Days,$58.15,$58.15,0.77533,75,0,19129,19403,15628,15706,15635,15645,2025-09-02T17:43:11.454422,Extracted using real API endpoints
425,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,100,3 Business Days,$70.53,$70.53,0.70530,100,0,19129,19403,15628,15706,15636,15644,2025-09-02T17:43:11.844050,Extracted using real API endpoints
426,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,100,2 Business Days,$70.53,$70.53,0.70530,100,0,19129,19403,15628,15706,15636,15645,2025-09-02T17:43:12.239901,Extracted using real API endpoints
427,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,125,3 Business Days,$82.90,$82.90,0.66320,125,0,19129,19403,15628,15706,15637,15644,2025-09-02T17:43:12.637239,Extracted using real API endpoints
428,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,125,2 Business Days,$82.90,$82.90,0.66320,125,0,19129,19403,15628,15706,15637,15645,2025-09-02T17:43:13.031314,Extracted using real API endpoints
429,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,150,3 Business Days,$95.27,$95.27,0.63513,150,0,19129,19403,15628,15706,15638,15644,2025-09-02T17:43:13.428866,Extracted using real API endpoints
430,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,150,2 Business Days,$95.27,$95.27,0.63513,150,0,19129,19403,15628,15706,15638,15645,2025-09-02T17:43:13.823689,Extracted using real API endpoints
431,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,175,3 Business Days,$107.64,$107.64,0.61509,175,0,19129,19403,15628,15706,15639,15644,2025-09-02T17:43:14.225188,Extracted using real API endpoints
432,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,175,2 Business Days,$107.64,$107.64,0.61509,175,0,19129,19403,15628,15706,15639,15645,2025-09-02T17:43:14.622633,Extracted using real API endpoints
433,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,200,3 Business Days,$120.02,$120.02,0.60010,200,0,19129,19403,15628,15706,15640,15644,2025-09-02T17:43:15.024034,Extracted using real API endpoints
434,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,200,2 Business Days,$120.02,$120.02,0.60010,200,0,19129,19403,15628,15706,15640,15645,2025-09-02T17:43:15.422057,Extracted using real API endpoints
435,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,250,3 Business Days,$144.76,$144.76,0.57904,250,0,19129,19403,15628,15706,15641,15644,2025-09-02T17:43:15.835452,Extracted using real API endpoints
436,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,250,2 Business Days,$144.76,$144.76,0.57904,250,0,19129,19403,15628,15706,15641,15645,2025-09-02T17:43:16.229144,Extracted using real API endpoints
437,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,500,3 Business Days,$149.04,$149.04,0.29808,500,0,19129,19403,15628,15706,15642,15644,2025-09-02T17:43:16.621438,Extracted using real API endpoints
438,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,500,2 Business Days,$149.04,$149.04,0.29808,500,0,19129,19403,15628,15706,15642,15645,2025-09-02T17:43:17.012451,Extracted using real API endpoints
439,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,"1,000",3 Business Days,$195.01,$195.01,0.19501,1000,0,19129,19403,15628,15706,15643,15644,2025-09-02T17:43:17.417172,Extracted using real API endpoints
440,Flat Thank You Cards,"4.5"" x 6.25""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,"1,000",2 Business Days,$195.01,$195.01,0.19501,1000,0,19129,19403,15628,15706,15643,15645,2025-09-02T17:43:17.817085,Extracted using real API endpoints
441,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,25,3 Business Days,$25.76,$25.76,1.03040,25,0,19129,15625,15627,15706,15633,15644,2025-09-02T17:43:18.228327,Extracted using real API endpoints
442,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,25,2 Business Days,$25.76,$25.76,1.03040,25,0,19129,15625,15627,15706,15633,15645,2025-09-02T17:43:18.619127,Extracted using real API endpoints
443,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,50,3 Business Days,$36.22,$36.22,0.72440,50,0,19129,15625,15627,15706,15634,15644,2025-09-02T17:43:19.015974,Extracted using real API endpoints
444,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,50,2 Business Days,$36.22,$36.22,0.72440,50,0,19129,15625,15627,15706,15634,15645,2025-09-02T17:43:19.425726,Extracted using real API endpoints
445,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,75,3 Business Days,$44.77,$44.77,0.59693,75,0,19129,15625,15627,15706,15635,15644,2025-09-02T17:43:19.850686,Extracted using real API endpoints
446,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,75,2 Business Days,$44.77,$44.77,0.59693,75,0,19129,15625,15627,15706,15635,15645,2025-09-02T17:43:20.251649,Extracted using real API endpoints
447,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,100,3 Business Days,$53.31,$53.31,0.53310,100,0,19129,15625,15627,15706,15636,15644,2025-09-02T17:43:20.655274,Extracted using real API endpoints
448,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,100,2 Business Days,$53.31,$53.31,0.53310,100,0,19129,15625,15627,15706,15636,15645,2025-09-02T17:43:21.056543,Extracted using real API endpoints
449,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,125,3 Business Days,$61.86,$61.86,0.49488,125,0,19129,15625,15627,15706,15637,15644,2025-09-02T17:43:21.794339,Extracted using real API endpoints
450,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,125,2 Business Days,$61.86,$61.86,0.49488,125,0,19129,15625,15627,15706,15637,15645,2025-09-02T17:43:22.202603,Extracted using real API endpoints
451,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,150,3 Business Days,$70.41,$70.41,0.46940,150,0,19129,15625,15627,15706,15638,15644,2025-09-02T17:43:22.600862,Extracted using real API endpoints
452,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,150,2 Business Days,$70.41,$70.41,0.46940,150,0,19129,15625,15627,15706,15638,15645,2025-09-02T17:43:22.999241,Extracted using real API endpoints
453,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,175,3 Business Days,$78.96,$78.96,0.45120,175,0,19129,15625,15627,15706,15639,15644,2025-09-02T17:43:23.397669,Extracted using real API endpoints
454,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,175,2 Business Days,$78.96,$78.96,0.45120,175,0,19129,15625,15627,15706,15639,15645,2025-09-02T17:43:23.795364,Extracted using real API endpoints
455,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,200,3 Business Days,$87.51,$87.51,0.43755,200,0,19129,15625,15627,15706,15640,15644,2025-09-02T17:43:24.538275,Extracted using real API endpoints
456,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,200,2 Business Days,$87.51,$87.51,0.43755,200,0,19129,15625,15627,15706,15640,15645,2025-09-02T17:43:24.940543,Extracted using real API endpoints
457,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,250,3 Business Days,$104.60,$104.60,0.41840,250,0,19129,15625,15627,15706,15641,15644,2025-09-02T17:43:25.346276,Extracted using real API endpoints
458,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,250,2 Business Days,$104.60,$104.60,0.41840,250,0,19129,15625,15627,15706,15641,15645,2025-09-02T17:43:25.747168,Extracted using real API endpoints
459,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,500,3 Business Days,$190.08,$190.08,0.38016,500,0,19129,15625,15627,15706,15642,15644,2025-09-02T17:43:26.146440,Extracted using real API endpoints
460,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,500,2 Business Days,$190.08,$190.08,0.38016,500,0,19129,15625,15627,15706,15642,15645,2025-09-02T17:43:26.536153,Extracted using real API endpoints
461,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,"1,000",3 Business Days,$361.04,$361.04,0.36104,1000,0,19129,15625,15627,15706,15643,15644,2025-09-02T17:43:26.933925,Extracted using real API endpoints
462,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front Only,None,"1,000",2 Business Days,$361.04,$361.04,0.36104,1000,0,19129,15625,15627,15706,15643,15645,2025-09-02T17:43:27.334426,Extracted using real API endpoints
463,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,25,3 Business Days,$30.54,$30.54,1.22160,25,0,19129,15625,15628,15706,15633,15644,2025-09-02T17:43:27.744620,Extracted using real API endpoints
464,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,25,2 Business Days,$30.54,$30.54,1.22160,25,0,19129,15625,15628,15706,15633,15645,2025-09-02T17:43:28.141217,Extracted using real API endpoints
465,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,50,3 Business Days,$45.78,$45.78,0.91560,50,0,19129,15625,15628,15706,15634,15644,2025-09-02T17:43:28.536913,Extracted using real API endpoints
466,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,50,2 Business Days,$45.78,$45.78,0.91560,50,0,19129,15625,15628,15706,15634,15645,2025-09-02T17:43:28.946354,Extracted using real API endpoints
467,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,75,3 Business Days,$58.15,$58.15,0.77533,75,0,19129,15625,15628,15706,15635,15644,2025-09-02T17:43:29.337629,Extracted using real API endpoints
468,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,75,2 Business Days,$58.15,$58.15,0.77533,75,0,19129,15625,15628,15706,15635,15645,2025-09-02T17:43:29.729836,Extracted using real API endpoints
469,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,100,3 Business Days,$70.53,$70.53,0.70530,100,0,19129,15625,15628,15706,15636,15644,2025-09-02T17:43:30.129025,Extracted using real API endpoints
470,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,100,2 Business Days,$70.53,$70.53,0.70530,100,0,19129,15625,15628,15706,15636,15645,2025-09-02T17:43:30.870109,Extracted using real API endpoints
471,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,125,3 Business Days,$82.90,$82.90,0.66320,125,0,19129,15625,15628,15706,15637,15644,2025-09-02T17:43:31.284152,Extracted using real API endpoints
472,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,125,2 Business Days,$82.90,$82.90,0.66320,125,0,19129,15625,15628,15706,15637,15645,2025-09-02T17:43:31.687617,Extracted using real API endpoints
473,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,150,3 Business Days,$95.27,$95.27,0.63513,150,0,19129,15625,15628,15706,15638,15644,2025-09-02T17:43:32.094099,Extracted using real API endpoints
474,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,150,2 Business Days,$95.27,$95.27,0.63513,150,0,19129,15625,15628,15706,15638,15645,2025-09-02T17:43:32.499128,Extracted using real API endpoints
475,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,175,3 Business Days,$107.64,$107.64,0.61509,175,0,19129,15625,15628,15706,15639,15644,2025-09-02T17:43:32.899652,Extracted using real API endpoints
476,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,175,2 Business Days,$107.64,$107.64,0.61509,175,0,19129,15625,15628,15706,15639,15645,2025-09-02T17:43:33.313571,Extracted using real API endpoints
477,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,200,3 Business Days,$120.02,$120.02,0.60010,200,0,19129,15625,15628,15706,15640,15644,2025-09-02T17:43:33.705878,Extracted using real API endpoints
478,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,200,2 Business Days,$120.02,$120.02,0.60010,200,0,19129,15625,15628,15706,15640,15645,2025-09-02T17:43:34.453793,Extracted using real API endpoints
479,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,250,3 Business Days,$144.76,$144.76,0.57904,250,0,19129,15625,15628,15706,15641,15644,2025-09-02T17:43:34.852844,Extracted using real API endpoints
480,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,250,2 Business Days,$144.76,$144.76,0.57904,250,0,19129,15625,15628,15706,15641,15645,2025-09-02T17:43:35.254806,Extracted using real API endpoints
481,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,500,3 Business Days,$268.49,$268.49,0.53698,500,0,19129,15625,15628,15706,15642,15644,2025-09-02T17:43:35.661493,Extracted using real API endpoints
482,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,500,2 Business Days,$268.49,$268.49,0.53698,500,0,19129,15625,15628,15706,15642,15645,2025-09-02T17:43:36.060698,Extracted using real API endpoints
483,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,"1,000",3 Business Days,$515.94,$515.94,0.51594,1000,0,19129,15625,15628,15706,15643,15644,2025-09-02T17:43:36.454031,Extracted using real API endpoints
484,Flat Thank You Cards,"4.5"" x 6.25""",14 pt. Cardstock Uncoated,Front and Back,None,"1,000",2 Business Days,$515.94,$515.94,0.51594,1000,0,19129,15625,15628,15706,15643,15645,2025-09-02T17:43:36.857318,Extracted using real API endpoints
485,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,25,3 Business Days,$61.59,$61.59,2.46360,25,0,19129,15626,15627,15706,15633,15644,2025-09-02T17:43:37.248879,Extracted using real API endpoints
486,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,25,2 Business Days,$61.59,$61.59,2.46360,25,0,19129,15626,15627,15706,15633,15645,2025-09-02T17:43:37.635571,Extracted using real API endpoints
487,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,50,3 Business Days,$93.76,$93.76,1.87520,50,0,19129,15626,15627,15706,15634,15644,2025-09-02T17:43:38.030519,Extracted using real API endpoints
488,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,50,2 Business Days,$93.76,$93.76,1.87520,50,0,19129,15626,15627,15706,15634,15645,2025-09-02T17:43:38.434460,Extracted using real API endpoints
489,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,75,3 Business Days,$119.94,$119.94,1.59920,75,0,19129,15626,15627,15706,15635,15644,2025-09-02T17:43:38.840053,Extracted using real API endpoints
490,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,75,2 Business Days,$119.94,$119.94,1.59920,75,0,19129,15626,15627,15706,15635,15645,2025-09-02T17:43:39.242762,Extracted using real API endpoints
491,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,100,3 Business Days,$146.13,$146.13,1.46130,100,0,19129,15626,15627,15706,15636,15644,2025-09-02T17:43:39.643205,Extracted using real API endpoints
492,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,100,2 Business Days,$146.13,$146.13,1.46130,100,0,19129,15626,15627,15706,15636,15645,2025-09-02T17:43:40.049733,Extracted using real API endpoints
493,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,125,3 Business Days,$172.31,$172.31,1.37848,125,0,19129,15626,15627,15706,15637,15644,2025-09-02T17:43:40.454488,Extracted using real API endpoints
494,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,125,2 Business Days,$172.31,$172.31,1.37848,125,0,19129,15626,15627,15706,15637,15645,2025-09-02T17:43:40.854671,Extracted using real API endpoints
495,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,150,3 Business Days,$198.50,$198.50,1.32333,150,0,19129,15626,15627,15706,15638,15644,2025-09-02T17:43:41.261777,Extracted using real API endpoints
496,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,150,2 Business Days,$198.50,$198.50,1.32333,150,0,19129,15626,15627,15706,15638,15645,2025-09-02T17:43:41.665256,Extracted using real API endpoints
497,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,175,3 Business Days,$224.68,$224.68,1.28389,175,0,19129,15626,15627,15706,15639,15644,2025-09-02T17:43:42.062558,Extracted using real API endpoints
498,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,175,2 Business Days,$224.68,$224.68,1.28389,175,0,19129,15626,15627,15706,15639,15645,2025-09-02T17:43:42.467371,Extracted using real API endpoints
499,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,200,3 Business Days,$250.87,$250.87,1.25435,200,0,19129,15626,15627,15706,15640,15644,2025-09-02T17:43:42.868293,Extracted using real API endpoints
500,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,200,2 Business Days,$250.87,$250.87,1.25435,200,0,19129,15626,15627,15706,15640,15645,2025-09-02T17:43:43.271532,Extracted using real API endpoints
501,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,250,3 Business Days,$266.59,$266.59,1.06636,250,0,19129,15626,15627,15706,15641,15644,2025-09-02T17:43:43.679640,Extracted using real API endpoints
502,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,250,2 Business Days,$266.59,$266.59,1.06636,250,0,19129,15626,15627,15706,15641,15645,2025-09-02T17:43:44.082725,Extracted using real API endpoints
503,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,500,3 Business Days,$321.28,$321.28,0.64256,500,0,19129,15626,15627,15706,15642,15644,2025-09-02T17:43:44.484567,Extracted using real API endpoints
504,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,500,2 Business Days,$321.28,$321.28,0.64256,500,0,19129,15626,15627,15706,15642,15645,2025-09-02T17:43:44.885955,Extracted using real API endpoints
505,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,"1,000",3 Business Days,$398.79,$398.79,0.39879,1000,0,19129,15626,15627,15706,15643,15644,2025-09-02T17:43:45.289154,Extracted using real API endpoints
506,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front Only,None,"1,000",2 Business Days,$398.79,$398.79,0.39879,1000,0,19129,15626,15627,15706,15643,15645,2025-09-02T17:43:45.678771,Extracted using real API endpoints
507,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,25,3 Business Days,$76.53,$76.53,3.06120,25,0,19129,15626,15628,15706,15633,15644,2025-09-02T17:43:46.080375,Extracted using real API endpoints
508,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,25,2 Business Days,$76.53,$76.53,3.06120,25,0,19129,15626,15628,15706,15633,15645,2025-09-02T17:43:46.480632,Extracted using real API endpoints
509,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,50,3 Business Days,$123.64,$123.64,2.47280,50,0,19129,15626,15628,15706,15634,15644,2025-09-02T17:43:46.874584,Extracted using real API endpoints
510,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,50,2 Business Days,$123.64,$123.64,2.47280,50,0,19129,15626,15628,15706,15634,15645,2025-09-02T17:43:47.619896,Extracted using real API endpoints
511,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,75,3 Business Days,$161.77,$161.77,2.15693,75,0,19129,15626,15628,15706,15635,15644,2025-09-02T17:43:48.019593,Extracted using real API endpoints
512,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,75,2 Business Days,$161.77,$161.77,2.15693,75,0,19129,15626,15628,15706,15635,15645,2025-09-02T17:43:48.420313,Extracted using real API endpoints
513,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,100,3 Business Days,$199.91,$199.91,1.99910,100,0,19129,15626,15628,15706,15636,15644,2025-09-02T17:43:48.811958,Extracted using real API endpoints
514,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,100,2 Business Days,$199.91,$199.91,1.99910,100,0,19129,15626,15628,15706,15636,15645,2025-09-02T17:43:49.206032,Extracted using real API endpoints
515,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,125,3 Business Days,$238.05,$238.05,1.90440,125,0,19129,15626,15628,15706,15637,15644,2025-09-02T17:43:49.604765,Extracted using real API endpoints
516,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,125,2 Business Days,$238.05,$238.05,1.90440,125,0,19129,15626,15628,15706,15637,15645,2025-09-02T17:43:50.002133,Extracted using real API endpoints
